0.233674,0.482259,1.20099,1.25067,1.24744,0.593551,1.31641,0.89676,1.34097,1.07927,0.0803645,0.207312,0.391859,0.315232,1.16584,0.416188,0.667933,0.583354,0.964324,1.19298,0.919236,0.890891,0.0435707,0.484401,0.0646491,0.777694,0.249505,1.16124,0.721233,1.32272,0.733511,1.08011,0.542596,0.565199,0.961469,0.420732,1.15875,1.04606,0.173713,1.01099,0.962298,0.352553,0.118492,1.14788,0.273539,0.102208,0.194757,1.02682,0.808096,1.34284,0.837504,0.175629,0.764513,0.651788,0.590525,0.908384,0.302452,0.747847,0.848568,1.05187
0.0791165,0.468131,1.23683,1.3604,1.22064,0.52063,1.23643,0.845844,1.36262,1.13032,0.0803645,0.207312,0.277792,0.356743,1.01835,0.635282,0.736699,0.532646,0.98719,1.22645,1.00644,0.852744,1.24347,0.296687,0.0785518,0.78874,0.328758,1.19699,0.507621,0.11435,0.558863,1.04637,0.53716,0.788942,1.06507,0.123387,1.14526,1.0516,0.371678,0.923944,0.962298,0.352553,0.0642478,1.32265,0.273539,0.102208,0.166202,0.989956,0.721325,1.31997,0.810673,0.151095,0.538459,0.345577,0.760488,0.808319,0.336535,0.641813,0.773589,1.04083
0.0890373,0.49113,1.22535,1.36087,1.22064,0.52063,1.21358,0.800155,1.36262,1.13032,0.0803645,0.207312,0.277792,0.356743,0.971863,0.611499,0.75237,0.524946,0.98027,1.20473,0.976191,0.890928,1.24237,0.286452,0.0785518,0.78874,0.328758,1.19699,0.501802,0.10181,0.558863,1.04637,0.53716,0.788942,1.02852,0.0987352,1.15528,1.03257,0.369011,0.926191,0.964393,0.355232,0.0782586,1.35461,0.29976,0.110023,0.157257,0.990028,0.754827,1.31433,0.782839,0.175648,0.538459,0.345577,0.760488,0.808319,0.294126,0.685381,0.773589,1.04083
0.0890373,0.49113,1.20161,0.0138936,1.22064,0.52063,1.21358,0.800155,0.0181414,1.13233,0.0803645,0.207312,0.277792,0.356743,0.971863,0.611499,0.75237,0.524946,0.98027,1.20473,0.976191,0.890928,1.23886,0.283951,0.0785518,0.78874,0.295532,1.20342,0.501802,0.10181,0.526356,1.05333,0.53716,0.788942,1.01424,0.139625,1.15528,1.03257,0.328956,0.878676,0.964393,0.355232,0.0782586,1.35461,0.299594,0.11021,0.157257,0.990028,0.75855,1.2859,0.782839,0.175648,0.543391,0.348082,0.760488,0.808319,0.300715,0.649298,0.773589,1.04083
0.0890373,0.49113,1.2166,1.36632,1.22064,0.52063,1.21358,0.800155,0.0470521,1.1715,0.0803645,0.207312,0.277792,0.356743,0.971938,0.645042,0.770437,0.518121,0.98027,1.20473,0.976191,0.890928,1.21713,0.290442,0.0785518,0.78874,0.295532,1.20342,0.560011,0.116342,0.526356,1.05333,0.53716,0.788942,1.01424,0.139625,1.20648,1.04625,0.328956,0.878676,0.964393,0.355232,0.0782586,1.35461,0.299594,0.11021,0.155208,0.993695,0.771764,1.34378,0.762345,0.198923,0.543391,0.348082,0.760488,0.808319,0.300715,0.649298,0.773589,1.04083
0.0890373,0.49113,1.2166,1.36632,1.22064,0.52063,1.21358,0.800155,0.0470521,1.1715,0.0803645,0.207312,0.277792,0.356743,0.994236,0.658995,0.770437,0.518121,0.98027,1.20473,0.976191,0.890928,1.21713,0.290442,0.0785518,0.78874,0.295532,1.20342,0.543619,0.0974566,0.526356,1.05333,0.534229,0.66743,0.992987,0.134694,1.22613,1.04026,0.328956,0.878676,0.964393,0.355232,0.0782586,1.35461,0.299594,0.11021,0.155208,0.993695,0.771764,1.34378,0.762345,0.198923,0.532156,0.346999,0.767712,0.796659,0.287876,0.662671,0.773589,1.04083
0.0890373,0.49113,1.2166,1.36632,1.22064,0.52063,1.21358,0.800155,0.0470521,1.1715,0.0803645,0.207312,0.293493,0.357799,0.994236,0.658995,0.770437,0.518121,0.98027,1.20473,0.976191,0.890928,1.21713,0.290442,0.0785518,0.78874,0.295532,1.20342,0.543619,0.0974566,0.528012,1.00189,0.534229,0.66743,0.995369,0.119724,1.22613,1.04026,0.328956,0.878676,0.964393,0.355232,0.088162,1.35382,0.299594,0.11021,0.114612,0.986235,0.771764,1.34378,0.767505,0.213023,0.532156,0.346999,0.767712,0.796659,0.287876,0.662671,0.773589,1.04083
0.0890373,0.49113,1.2166,1.36632,1.22064,0.52063,1.21358,0.800155,0.0729336,1.16758,0.0865686,0.233226,0.292359,0.354673,0.986091,0.650224,0.770437,0.518121,0.98027,1.20473,0.976191,0.890928,1.21713,0.290442,0.0785518,0.78874,0.305487,1.1989,0.543619,0.0974566,0.528012,1.00189,0.534229,0.66743,0.995369,0.119724,1.22613,1.04026,0.329144,0.90446,0.964393,0.355232,0.088162,1.35382,0.299594,0.11021,0.114612,0.986235,0.771764,1.34378,0.767505,0.213023,0.532156,0.346999,0.767712,0.796659,0.287876,0.662671,0.773589,1.04083
0.0890373,0.49113,1.2166,1.36632,1.22064,0.52063,1.21358,0.800155,0.0729336,1.16758,0.0851021,0.210563,0.292359,0.354673,0.986091,0.650224,0.770437,0.518121,0.98027,1.20473,0.976191,0.890928,1.21713,0.290442,0.0785518,0.78874,0.305487,1.1989,0.533453,1.34745,0.528012,1.00189,0.534229,0.66743,0.995369,0.119724,1.21951,1.05205,0.329144,0.90446,0.964393,0.355232,0.088162,1.35382,0.299594,0.11021,0.114612,0.986235,0.771764,1.34378,0.767505,0.213023,0.532156,0.346999,0.767712,0.796659,0.287876,0.662671,0.773589,1.04083
0.0890373,0.49113,1.22323,1.34635,1.22064,0.52063,1.21358,0.800155,0.0729336,1.16758,0.0851021,0.210563,0.292359,0.354673,0.986091,0.650224,0.770437,0.518121,0.98027,1.20473,0.984584,0.924394,1.21342,0.264522,0.0850319,0.711557,0.301019,1.20254,0.533453,1.34745,0.528012,1.00189,0.534229,0.66743,0.995369,0.119724,1.21951,1.05205,0.317292,0.914918,0.977987,0.348495,0.088162,1.35382,0.299594,0.11021,0.0874146,0.903469,0.771764,1.34378,0.767505,0.213023,0.529646,0.259616,0.767712,0.796659,0.287876,0.662671,0.773589,1.04083
0.0890373,0.49113,1.22323,1.34635,1.22064,0.52063,1.21358,0.800155,0.0729336,1.16758,0.0851021,0.210563,0.292359,0.354673,0.986091,0.650224,0.770437,0.518121,0.98027,1.20473,0.984584,0.924394,1.21342,0.264522,0.0850319,0.711557,0.301019,1.20254,0.533453,1.34745,0.538278,0.946526,0.534229,0.66743,0.995369,0.119724,1.21951,1.05205,0.311976,0.904239,0.977987,0.348495,0.0884772,0.00390744,0.299594,0.11021,0.09788,0.953102,0.771764,1.34378,0.769421,0.270419,0.529646,0.259616,0.767712,0.796659,0.287876,0.662671,0.773589,1.04083
0.0890373,0.49113,1.21997,1.34909,1.22064,0.52063,1.21358,0.800155,0.0729336,1.16758,0.0851021,0.210563,0.292359,0.354673,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.984584,0.924394,1.21342,0.264522,0.0850319,0.711557,0.301019,1.20254,0.533453,1.34745,0.538278,0.946526,0.534229,0.66743,0.995369,0.119724,1.21951,1.05205,0.311976,0.904239,0.984412,0.364342,0.0884772,0.00390744,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.774105,0.267999,0.529646,0.259616,0.767712,0.796659,0.287876,0.662671,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.22064,0.52063,1.21358,0.800155,0.0729336,1.16758,0.0851021,0.210563,0.292359,0.354673,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.984584,0.924394,1.21342,0.264522,0.0850319,0.711557,0.301019,1.20254,0.533453,1.34745,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21951,1.05205,0.30782,0.915004,0.984412,0.364342,0.0884772,0.00390744,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.774105,0.267999,0.529646,0.259616,0.767712,0.796659,0.287876,0.662671,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.22064,0.52063,1.21847,0.800863,0.0729336,1.16758,0.0851021,0.210563,0.292359,0.354673,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.977056,0.928415,1.21342,0.264522,0.0850319,0.711557,0.301019,1.20254,0.533453,1.34745,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21951,1.05205,0.30782,0.915004,0.984412,0.364342,0.0884772,0.00390744,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.774105,0.267999,0.529646,0.259616,0.767712,0.796659,0.291534,0.666689,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.22064,0.52063,1.21847,0.800863,0.0729336,1.16758,0.0851021,0.210563,0.292359,0.354673,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.977056,0.928415,1.22937,0.245208,0.0850319,0.711557,0.301019,1.20254,0.533453,1.34745,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.30782,0.915004,0.984412,0.364342,0.0884772,0.00390744,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.774105,0.267999,0.529646,0.259616,0.767712,0.796659,0.291534,0.666689,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.292359,0.354673,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.977056,0.928415,1.22937,0.245208,0.0850319,0.711557,0.301019,1.20254,0.533453,1.34745,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.303685,0.911427,0.984412,0.364342,0.0884772,0.00390744,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.757072,0.242774,0.529646,0.259616,0.767712,0.796659,0.291534,0.666689,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.977056,0.928415,1.21938,0.231594,0.0850319,0.711557,0.301019,1.20254,0.533453,1.34745,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.303685,0.911427,0.984412,0.364342,0.0884772,0.00390744,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.772837,0.256527,0.529646,0.259616,0.767712,0.796659,0.291534,0.666689,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.21938,0.231594,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.302512,0.923251,0.984412,0.364342,0.0884772,0.00390744,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.768146,0.244495,0.529646,0.259616,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.21938,0.231594,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.302512,0.923251,0.984412,0.364342,0.0816497,0.0204166,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.768146,0.244495,0.529646,0.259616,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.21938,0.231594,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.302512,0.923251,0.984412,0.364342,0.0816497,0.0204166,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.768146,0.244495,0.529646,0.259616,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.20948,0.239331,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.302512,0.923251,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0911042,0.939181,0.771764,1.34378,0.768146,0.244495,0.529646,0.259616,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.20948,0.239331,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.302512,0.923251,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0911042,0.939181,0.771581,1.3444,0.768146,0.244495,0.529646,0.259616,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.20948,0.239331,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.538278,0.946526,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.298574,0.924225,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0779572,0.934903,0.771581,1.3444,0.768146,0.244495,0.529646,0.259616,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.20948,0.239331,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.541357,0.92931,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.298574,0.924225,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0779572,0.934903,0.771581,1.3444,0.768146,0.244495,0.529646,0.259616,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.20948,0.239331,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.541357,0.92931,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.298574,0.924225,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0779572,0.934903,0.771581,1.3444,0.768146,0.244495,0.524809,0.248321,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.22294,0.243949,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.541357,0.92931,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.298574,0.924225,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0779572,0.934903,0.771581,1.3444,0.768146,0.244495,0.524809,0.248321,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.9791,0.929456,1.21961,0.239414,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.541357,0.92931,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.298574,0.924225,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0779572,0.934903,0.771581,1.3444,0.768146,0.244495,0.533886,0.235753,0.767712,0.796659,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.0729336,1.16758,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.987533,0.920456,1.21961,0.239414,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.541357,0.92931,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.298574,0.924225,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0779572,0.934903,0.771581,1.3444,0.768146,0.244495,0.533886,0.235753,0.76387,0.797914,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.078067,1.15205,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.987533,0.920456,1.21961,0.239414,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.541357,0.92931,0.534229,0.66743,0.985933,0.116825,1.21972,1.0418,0.298574,0.924225,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0782726,0.924339,0.771581,1.3444,0.768146,0.244495,0.533886,0.235753,0.76387,0.797914,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.078067,1.15205,0.0792268,0.238938,0.296325,0.359461,0.978757,0.662474,0.770437,0.518121,0.98027,1.20473,0.987533,0.920456,1.21961,0.239414,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.541357,0.92931,0.534229,0.66743,0.985933,0.116825,1.21991,1.04727,0.298574,0.924225,0.984412,0.364342,0.0822467,0.0114846,0.299594,0.11021,0.0782726,0.924339,0.771581,1.3444,0.768146,0.244495,0.533886,0.235753,0.76387,0.797914,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.078067,1.15205,0.0792268,0.238938,0.300176,0.37924,0.985477,0.659453,0.770437,0.518121,0.98027,1.20473,0.987533,0.920456,1.21961,0.239414,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.534767,0.928331,0.534229,0.66743,0.985933,0.116825,1.21991,1.04727,0.298574,0.924225,0.984412,0.364342,0.0846949,0.00419348,0.299594,0.11021,0.0782726,0.924339,0.771581,1.3444,0.76892,0.233708,0.533886,0.235753,0.76387,0.797914,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.078067,1.15205,0.0792268,0.238938,0.300176,0.37924,0.985477,0.659453,0.770437,0.518121,0.98027,1.20473,0.987533,0.920456,1.21961,0.239414,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.534767,0.928331,0.534229,0.66743,0.985933,0.116825,1.21991,1.04727,0.298574,0.924225,0.984412,0.364342,0.0846949,0.00419348,0.299594,0.11021,0.0782726,0.924339,0.771581,1.3444,0.76892,0.233708,0.533886,0.235753,0.76387,0.797914,0.298026,0.672437,0.767713,1.05058
0.0890373,0.49113,1.21997,1.34909,1.21855,0.517767,1.21847,0.800863,0.078067,1.15205,0.0792268,0.238938,0.300176,0.37924,0.985477,0.659453,0.770437,0.518121,0.98027,1.20473,0.987533,0.920456,1.21961,0.239414,0.0850319,0.711557,0.301019,1.20254,0.534239,1.35418,0.534767,0.928331,0.534229,0.66743,0.985933,0.116825,1.21991,1.04727,0.298574,0.924225,0.984412,0.364342,0.0846949,0.00419348,0.299594,0.11021,0.0782726,0.924339,0.765109,1.35344,0.76892,0.233708,0.533886,0.235753,0.76387,0.797914,0.298026,0.672437,0.767713,1.05058
